Year,Round,Team1,Team2,Team1_Seed,Team2_Seed,SeedDiff,Team1_AdjEM,Team2_AdjEM,Team1_AdjO,Team2_AdjO,Team1_AdjD,Team2_AdjD,Team1_AdjT,Team2_AdjT,Team1_Luck,Team2_Luck,Team1_SOS,Team2_SOS,Team1_NCSOS,Team2_NCSOS,Team1_KenPomRank,Team2_KenPomRank,Team1_ELO,Team2_ELO,Team1_Q1Wins,Team2_Q1Wins,Team1_Won,Team1_OffenseRating,Team2_OffenseRating,Team1_DefenseRating,Team2_DefenseRating
2019,E8,Kansas,Auburn,4,5,-1,20.7051,23.3317,112.746,119.571,92.0406,96.2397,69.9355,67.5363,0.0,0.0,0.0,0.0,0.0,0.0,20,13,21,15,11,5,0,9.746045813,13.60791646,10.19709017,8.096294442
2019,Round16,Houston,Ohio St.,3,11,-8,22.4249,15.0781,114.118,109.268,91.6934,94.1896,66.1482,65.6907,0.0,0.0,0.0,0.0,0.0,0.0,15,45,4,76,6,4,1,8.599082235,4.023781861,11.21426421,7.782458591
2019,Round16,Ohio St.,Houston,11,3,8,15.0781,22.4249,109.268,114.118,94.1896,91.6934,65.6907,66.1482,0.0,0.0,0.0,0.0,0.0,0.0,45,15,76,4,4,6,0,4.023781861,8.599082235,7.782458591,11.21426421
2019,Round8,Kentucky,Wofford,2,7,-5,27.4133,20.7146,118.223,118.357,90.8094,97.6422,65.8287,65.6363,0.0,0.0,0.0,0.0,0.0,0.0,7,19,9,10,10,3,1,18.04792399,11.52334301,14.99018823,3.080176562
2019,Round8,Wofford,Kentucky,7,2,5,20.7146,27.4133,118.357,118.223,97.6422,90.8094,65.6363,65.8287,0.0,0.0,0.0,0.0,0.0,0.0,19,7,10,9,3,10,0,11.52334301,18.04792399,3.080176562,14.99018823
2019,Round8,Duke,Virginia Tech,1,4,-3,31.9925,24.4696,120.084,118.433,88.0911,93.9634,72.2115,63.2505,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2,26,11,4,1,11.1627064,13.20284625,13.73181729,7.362595868
2019,Round8,Virginia Tech,Duke,4,1,3,24.4696,31.9925,118.433,120.084,93.9634,88.0911,63.2505,72.2115,0.0,0.0,0.0,0.0,0.0,0.0,11,3,26,2,4,11,0,13.20284625,11.1627064,7.362595868,13.73181729
2019,E8,Michigan St.,LSU,2,3,-1,31.3607,20.9656,121.729,118.485,90.3679,97.5196,67.4035,69.8753,0.0,0.0,0.0,0.0,0.0,0.0,4,18,3,12,13,9,1,15.41090181,12.62394989,10.39834978,5.465568169
2019,E8,LSU,Michigan St.,3,2,1,20.9656,31.3607,118.485,121.729,97.5196,90.3679,69.8753,67.4035,0.0,0.0,0.0,0.0,0.0,0.0,18,4,12,3,9,13,0,12.62394989,15.41090181,5.465568169,10.39834978
2019,Round8,Gonzaga,Florida St.,1,4,-3,32.7887,22.5574,125.125,112.987,92.336,90.4293,69.7687,68.2507,0.0,0.0,0.0,0.0,0.0,0.0,2,14,7,11,4,8,1,19.78964131,9.204749876,12.94779896,12.09061356
2019,Round8,Florida St.,Gonzaga,4,1,3,22.5574,32.7887,112.987,125.125,90.4293,92.336,68.2507,69.7687,0.0,0.0,0.0,0.0,0.0,0.0,14,2,11,7,8,4,0,9.204749876,19.78964131,12.09061356,12.94779896
2019,R32,Texas Tech,Michigan,3,2,1,26.7476,29.4352,112.694,115.516,85.9468,86.081,66.5403,64.4257,0.0,0.0,0.0,0.0,0.0,0.0,9,5,16,14,8,9,1,8.874943325,8.882028982,13.81052066,14.53915279
2019,R32,Michigan,Texas Tech,2,3,-1,29.4352,26.7476,115.516,112.694,86.081,85.9468,64.4257,66.5403,0.0,0.0,0.0,0.0,0.0,0.0,5,9,14,16,9,8,0,8.882028982,8.874943325,14.53915279,13.81052066
2019,R64,Virginia,Oregon,1,12,-11,35.6552,15.1521,123.571,107.7,87.9163,92.5481,59.2665,64.0656,0.0,0.0,0.0,0.0,0.0,0.0,1,43,1,38,12,3,1,15.56470093,6.040098529,14.57687651,11.32333761
2019,R64,Oregon,Virginia,12,1,11,15.1521,35.6552,107.7,123.571,92.5481,87.9163,64.0656,59.2665,0.0,0.0,0.0,0.0,0.0,0.0,43,1,38,1,3,12,0,6.040098529,15.56470093,11.32333761,14.57687651
2019,Round8,Purdue,Tennessee,3,2,1,26.0512,26.98,121.093,122.479,95.0422,95.4987,65.6263,67.703,0.0,0.0,0.0,0.0,0.0,0.0,10,8,20,8,7,9,1,14.14810874,15.27198549,7.827808962,8.099246636
2019,Round8,Tennessee,Purdue,2,3,-1,26.98,26.0512,122.479,121.093,95.4987,95.0422,67.703,65.6263,0.0,0.0,0.0,0.0,0.0,0.0,8,10,8,20,9,7,0,15.27198549,14.14810874,8.099246636,7.827808962
2019,E8,Auburn,North Carolina,5,1,4,23.3317,29.171,119.571,119.872,96.2397,90.701,67.5363,74.2921,0.0,0.0,0.0,0.0,0.0,0.0,13,6,15,5,5,10,1,13.60791646,15.09741815,8.096294442,11.41813578
2019,E8,North Carolina,Auburn,1,5,-4,29.171,23.3317,119.872,119.571,90.701,96.2397,74.2921,67.5363,0.0,0.0,0.0,0.0,0.0,0.0,6,13,5,15,10,5,0,15.09741815,13.60791646,11.41813578,8.096294442
2019,Round8,Kentucky,Houston,2,3,-1,27.4133,22.4249,118.223,114.118,90.8094,91.6934,65.8287,66.1482,0.0,0.0,0.0,0.0,0.0,0.0,7,15,9,4,10,6,1,18.04792399,8.599082235,14.99018823,11.21426421
2019,Round8,Houston,Kentucky,3,2,1,22.4249,27.4133,114.118,118.223,91.6934,90.8094,66.1482,65.8287,0.0,0.0,0.0,0.0,0.0,0.0,15,7,4,9,6,10,0,8.599082235,18.04792399,11.21426421,14.99018823
2019,E8,Michigan St.,Duke,2,1,1,31.3607,31.9925,121.729,120.084,90.3679,88.0911,67.4035,72.2115,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,2,13,11,1,15.41090181,11.1627064,10.39834978,13.73181729
2019,E8,Duke,Michigan St.,1,2,-1,31.9925,31.3607,120.084,121.729,88.0911,90.3679,72.2115,67.4035,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,3,11,13,0,11.1627064,15.41090181,13.73181729,10.39834978
2019,R32,Texas Tech,Gonzaga,3,1,2,26.7476,32.7887,112.694,125.125,85.9468,92.336,66.5403,69.7687,0.0,0.0,0.0,0.0,0.0,0.0,9,2,16,7,8,4,1,8.874943325,19.78964131,13.81052066,12.94779896
2019,R32,Gonzaga,Texas Tech,1,3,-2,32.7887,26.7476,125.125,112.694,92.336,85.9468,69.7687,66.5403,0.0,0.0,0.0,0.0,0.0,0.0,2,9,7,16,4,8,0,19.78964131,8.874943325,12.94779896,13.81052066
2019,R64,Virginia,Purdue,1,3,-2,35.6552,26.0512,123.571,121.093,87.9163,95.0422,59.2665,65.6263,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1,20,12,7,1,15.56470093,14.14810874,14.57687651,7.827808962
2019,R64,Purdue,Virginia,3,1,2,26.0512,35.6552,121.093,123.571,95.0422,87.9163,65.6263,59.2665,0.0,0.0,0.0,0.0,0.0,0.0,10,1,20,1,7,12,0,14.14810874,15.56470093,7.827808962,14.57687651
2019,E8,Auburn,Kentucky,5,2,3,23.3317,27.4133,119.571,118.223,96.2397,90.8094,67.5363,65.8287,0.0,0.0,0.0,0.0,0.0,0.0,13,7,15,9,5,10,1,13.60791646,18.04792399,8.096294442,14.99018823
2019,E8,Kentucky,Auburn,2,5,-3,27.4133,23.3317,118.223,119.571,90.8094,96.2397,65.8287,67.5363,0.0,0.0,0.0,0.0,0.0,0.0,7,13,9,15,10,5,0,18.04792399,13.60791646,14.99018823,8.096294442
2019,R32,Texas Tech,Michigan St.,3,2,1,26.7476,31.3607,112.694,121.729,85.9468,90.3679,66.5403,67.4035,0.0,0.0,0.0,0.0,0.0,0.0,9,4,16,3,8,13,1,8.874943325,15.41090181,13.81052066,10.39834978
2019,R32,Michigan St.,Texas Tech,2,3,-1,31.3607,26.7476,121.729,112.694,90.3679,85.9468,67.4035,66.5403,0.0,0.0,0.0,0.0,0.0,0.0,4,9,3,16,13,8,0,15.41090181,8.874943325,10.39834978,13.81052066
2019,R64,Virginia,Auburn,1,5,-4,35.6552,23.3317,123.571,119.571,87.9163,96.2397,59.2665,67.5363,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1,15,12,5,1,15.56470093,13.60791646,14.57687651,8.096294442
2019,R64,Auburn,Virginia,5,1,4,23.3317,35.6552,119.571,123.571,96.2397,87.9163,67.5363,59.2665,0.0,0.0,0.0,0.0,0.0,0.0,13,1,15,1,5,12,0,13.60791646,15.56470093,8.096294442,14.57687651
2019,R64,Virginia,Texas Tech,1,3,-2,35.6552,26.7476,123.571,112.694,87.9163,85.9468,59.2665,66.5403,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,16,12,8,1,15.56470093,8.874943325,14.57687651,13.81052066
2019,R64,Texas Tech,Virginia,3,1,2,26.7476,35.6552,112.694,123.571,85.9468,87.9163,66.5403,59.2665,0.0,0.0,0.0,0.0,0.0,0.0,9,1,16,1,8,12,0,8.874943325,15.56470093,13.81052066,14.57687651
2021,R32,Gonzaga,Norfolk St.,1,16,-15,36.6241,-3.74215,126.111,100.613,89.4872,104.355,74.7701,67.6936,0.0,0.0,0.0,0.0,0.0,0.0,1,200,1,147,8,0,1,18.90526102,-1.935805329,8.901277707,-0.950882025
2021,R32,Norfolk St.,Gonzaga,16,1,15,-3.74215,36.6241,100.613,126.111,104.355,89.4872,67.6936,74.7701,0.0,0.0,0.0,0.0,0.0,0.0,200,1,147,1,0,8,0,-1.935805329,18.90526102,-0.950882025,8.901277707
2021,Round32,Oklahoma,Missouri,8,9,-1,16.6439,15.15,111.427,110.248,94.7836,95.0983,67.689,68.7329,0.0,0.0,0.0,0.0,0.0,0.0,39,51,67,45,5,7,1,6.973576184,5.450825356,6.697279242,5.521568258
2021,Round32,Missouri,Oklahoma,9,8,1,15.15,16.6439,110.248,111.427,95.0983,94.7836,68.7329,67.689,0.0,0.0,0.0,0.0,0.0,0.0,51,39,45,67,7,5,0,5.450825356,6.973576184,5.521568258,6.697279242
2021,Round16,Creighton,UC Santa Barbara,5,12,-7,21.3051,12.2317,114.87,109.242,93.5652,97.0104,69.0627,66.1183,0.0,0.0,0.0,0.0,0.0,0.0,19,69,21,24,7,0,1,10.89874237,4.709160602,7.258315968,3.456370075
2021,Round16,UC Santa Barbara,Creighton,12,5,7,12.2317,21.3051,109.242,114.87,97.0104,93.5652,66.1183,69.0627,0.0,0.0,0.0,0.0,0.0,0.0,69,19,24,21,0,7,0,4.709160602,10.89874237,3.456370075,7.258315968
2021,Round32,Ohio,Virginia,13,4,9,11.1142,22.6542,113.002,115.637,101.888,92.9824,69.3203,60.0732,0.0,0.0,0.0,0.0,0.0,0.0,78,11,58,18,0,5,1,7.10828687,9.833311471,-0.240318127,7.609471193
2021,Round32,Virginia,Ohio,4,13,-9,22.6542,11.1142,115.637,113.002,92.9824,101.888,60.0732,69.3203,0.0,0.0,0.0,0.0,0.0,0.0,11,78,18,58,5,0,0,9.833311471,7.10828687,7.609471193,-0.240318127
2021,Round8,Southern California,Drake,6,11,-5,22.2245,14.6425,112.883,113.949,90.6583,99.3062,67.2898,66.7599,0.0,0.0,0.0,0.0,0.0,0.0,14,53,1500,29,0,1,1,,8.22931379,,0.514916404
2021,Round8,Drake,Southern California,11,6,5,14.6425,22.2245,113.949,112.883,99.3062,90.6583,66.7599,67.2898,0.0,0.0,0.0,0.0,0.0,0.0,53,14,29,1500,1,0,0,,8.22931379,,0.514916404
2021,Round32,Kansas,Eastern Washington,3,14,-11,21.0313,6.65145,109.615,107.67,88.5839,101.018,68.2629,72.3499,0.0,0.0,0.0,0.0,0.0,0.0,22,110,19,76,7,0,1,7.03660264,4.491611184,11.5595396,0.862359095
2021,Round32,Eastern Washington,Kansas,14,3,11,6.65145,21.0313,107.67,109.615,101.018,88.5839,72.3499,68.2629,0.0,0.0,0.0,0.0,0.0,0.0,110,22,76,19,0,7,0,4.491611184,7.03660264,0.862359095,11.5595396
2021,Round32,Iowa,Grand Canyon,2,15,-13,28.9031,6.97644,123.496,103.554,94.5925,96.5771,69.9829,65.4771,0.0,0.0,0.0,0.0,0.0,0.0,5,108,10,98,8,0,1,17.32049853,1.095729542,5.031683042,3.608548639
2021,Round32,Grand Canyon,Iowa,15,2,13,6.97644,28.9031,103.554,123.496,96.5771,94.5925,65.4771,69.9829,0.0,0.0,0.0,0.0,0.0,0.0,108,5,98,10,0,8,0,1.095729542,17.32049853,3.608548639,5.031683042
2021,Round8,Michigan,Texas Southern,1,16,-15,30.7915,-6.05453,119.434,98.9834,88.6425,105.038,66.8217,71.9846,0.0,0.0,0.0,0.0,0.0,0.0,2,229,6,136,8,0,1,13.48545106,-3.919527136,9.400261649,-0.394698298
2021,Round8,Texas Southern,Michigan,16,1,15,-6.05453,30.7915,98.9834,119.434,105.038,88.6425,71.9846,66.8217,0.0,0.0,0.0,0.0,0.0,0.0,229,2,136,6,0,8,0,-3.919527136,13.48545106,-0.394698298,9.400261649
2021,Round32,LSU,St. Bonaventure,8,9,-1,19.5899,20.8204,119.771,111.309,100.181,90.4885,70.7574,65.1595,0.0,0.0,0.0,0.0,0.0,0.0,29,25,25,20,5,4,1,13.58087492,7.611412846,2.31272396,7.842750816
2021,Round32,St. Bonaventure,LSU,9,8,1,20.8204,19.5899,111.309,119.771,90.4885,100.181,65.1595,70.7574,0.0,0.0,0.0,0.0,0.0,0.0,25,29,20,25,4,5,0,7.611412846,13.58087492,7.842750816,2.31272396
2021,Round32,Colorado,Georgetown,5,12,-7,21.6816,14.0569,114.417,107.693,92.7358,93.636,66.3585,69.6374,0.0,0.0,0.0,0.0,0.0,0.0,17,55,14,50,3,3,1,9.890170536,3.51935358,7.336677127,6.90719731
2021,Round32,Georgetown,Colorado,12,5,7,14.0569,21.6816,107.693,114.417,93.636,92.7358,69.6374,66.3585,0.0,0.0,0.0,0.0,0.0,0.0,55,17,50,14,3,3,0,3.51935358,9.890170536,6.90719731,7.336677127
2021,E8,UCLA,BYU,11,6,5,15.9175,20.9462,113.403,113.107,97.4859,92.1612,64.6928,67.9796,0.0,0.0,0.0,0.0,0.0,0.0,44,24,39,17,2,3,1,9.05896465,7.624048156,4.26293726,7.037235688
2021,E8,BYU,UCLA,6,11,-5,20.9462,15.9175,113.107,113.403,92.1612,97.4859,67.9796,64.6928,0.0,0.0,0.0,0.0,0.0,0.0,24,44,17,39,3,2,0,7.624048156,9.05896465,7.037235688,4.26293726
2021,Round32,Abilene Christian,Texas,14,3,11,10.1273,20.5822,103.047,113.848,92.9196,93.2661,69.9524,69.2079,0.0,0.0,0.0,0.0,0.0,0.0,86,26,56,16,0,8,1,0.420667998,8.222784788,6.472897923,8.395176709
2021,Round32,Texas,Abilene Christian,3,14,-11,20.5822,10.1273,113.848,103.047,93.2661,92.9196,69.2079,69.9524,0.0,0.0,0.0,0.0,0.0,0.0,26,86,16,56,8,0,0,8.222784788,0.420667998,8.395176709,6.472897923
2021,Round32,Maryland,Connecticut,10,7,3,18.7175,21.9011,110.916,113.581,92.1984,91.6796,65.3286,66.0354,0.0,0.0,0.0,0.0,0.0,0.0,31,16,68,28,4,4,1,6.737317876,9.129847339,5.78320342,7.288106922
2021,Round32,Connecticut,Maryland,7,10,-3,21.9011,18.7175,113.581,110.916,91.6796,92.1984,66.0354,65.3286,0.0,0.0,0.0,0.0,0.0,0.0,16,31,28,68,4,4,0,9.129847339,6.737317876,7.288106922,5.78320342
2021,Round16,Alabama,Iona,2,15,-13,24.9876,-1.03598,111.722,100.371,86.734,101.407,73.9267,68.3119,0.0,0.0,0.0,0.0,0.0,0.0,8,181,4,114,8,0,1,7.330155588,-0.906769526,12.36879168,1.42816566
2021,Round16,Iona,Alabama,15,2,13,-1.03598,24.9876,100.371,111.722,101.407,86.734,68.3119,73.9267,0.0,0.0,0.0,0.0,0.0,0.0,181,8,114,4,0,8,0,-0.906769526,7.330155588,1.42816566,12.36879168
2021,R64,Baylor,Hartford,1,16,-15,29.4969,-2.73095,123.265,97.4886,93.7679,100.22,68.3891,66.7023,0.0,0.0,0.0,0.0,0.0,0.0,4,192,3,139,8,0,1,15.6923419,-4.85337246,7.6381699,1.037168537
2021,R64,Hartford,Baylor,16,1,15,-2.73095,29.4969,97.4886,123.265,100.22,93.7679,66.7023,68.3891,0.0,0.0,0.0,0.0,0.0,0.0,192,4,139,3,0,8,0,-4.85337246,15.6923419,1.037168537,7.6381699
2021,Round32,Wisconsin,North Carolina,9,8,1,22.6545,20.0876,112.522,110.111,89.8672,90.0231,64.9341,71.8271,0.0,0.0,0.0,0.0,0.0,0.0,10,28,55,32,5,3,1,5.930285257,7.786437219,9.422197807,10.19864418
2021,Round32,North Carolina,Wisconsin,8,9,-1,20.0876,22.6545,110.111,112.522,90.0231,89.8672,71.8271,64.9341,0.0,0.0,0.0,0.0,0.0,0.0,28,10,32,55,3,5,0,7.786437219,5.930285257,10.19864418,9.422197807
2021,Round16,Villanova,Winthrop,5,12,-7,22.6184,8.93908,118.602,105.093,95.984,96.1535,65.0666,73.6395,0.0,0.0,0.0,0.0,0.0,0.0,12,91,27,30,5,0,1,12.30270687,3.828770004,6.217743887,3.867694033
2021,Round16,Winthrop,Villanova,12,5,7,8.93908,22.6184,105.093,118.602,96.1535,95.984,73.6395,65.0666,0.0,0.0,0.0,0.0,0.0,0.0,91,12,30,27,0,5,0,3.828770004,12.30270687,3.867694033,6.217743887
2021,Round32,North Texas,Purdue,13,4,9,11.6975,22.2716,105.362,113.612,93.6646,91.3407,63.0896,66.4842,0.0,0.0,0.0,0.0,0.0,0.0,71,13,61,23,0,6,1,2.116620233,7.629881649,5.568915242,7.625418517
2021,Round32,Purdue,North Texas,4,13,-9,22.2716,11.6975,113.612,105.362,91.3407,93.6646,66.4842,63.0896,0.0,0.0,0.0,0.0,0.0,0.0,13,71,23,61,6,0,0,7.629881649,2.116620233,7.625418517,5.568915242
2021,Round32,Texas Tech,Utah St.,6,11,-5,20.9465,16.51,112.362,105.729,91.4155,89.2192,65.3672,68.8615,0.0,0.0,0.0,0.0,0.0,0.0,23,40,48,34,4,2,1,7.843452345,2.274124673,8.961014116,10.14914107
2021,Round32,Utah St.,Texas Tech,11,6,5,16.51,20.9465,105.729,112.362,89.2192,91.4155,68.8615,65.3672,0.0,0.0,0.0,0.0,0.0,0.0,40,23,34,48,2,4,0,2.274124673,7.843452345,10.14914107,8.961014116
2021,Round8,Arkansas,Colgate,3,14,-11,21.5292,10.2223,111.502,110.89,89.9724,100.668,73.1045,72.4472,0.0,0.0,0.0,0.0,0.0,0.0,18,84,9,35,6,0,1,6.724736081,7.264949399,9.191112534,2.436264141
2021,Round8,Colgate,Arkansas,14,3,11,10.2223,21.5292,110.89,111.502,100.668,89.9724,72.4472,73.1045,0.0,0.0,0.0,0.0,0.0,0.0,84,18,35,9,0,6,0,7.264949399,6.724736081,2.436264141,9.191112534
2021,Round32,Florida,Virginia Tech,7,10,-3,17.5522,15.2207,110.975,110.048,93.4227,94.8276,68.6479,66.1503,0.0,0.0,0.0,0.0,0.0,0.0,37,50,51,52,5,2,1,7.3650897,7.24657174,7.598071129,5.888826447
2021,Round32,Virginia Tech,Florida,10,7,3,15.2207,17.5522,110.048,110.975,94.8276,93.4227,66.1503,68.6479,0.0,0.0,0.0,0.0,0.0,0.0,50,37,52,51,2,5,0,7.24657174,7.3650897,5.888826447,7.598071129
2021,Round16,Oral Roberts,Ohio St.,15,2,13,1.21622,25.4253,108.656,122.274,107.44,96.8491,71.7646,67.0815,0.0,0.0,0.0,0.0,0.0,0.0,152,7,119,15,0,9,1,4.811142212,14.39551872,-4.714112596,3.379691162
2021,Round16,Ohio St.,Oral Roberts,2,15,-13,25.4253,1.21622,122.274,108.656,96.8491,107.44,67.0815,71.7646,0.0,0.0,0.0,0.0,0.0,0.0,7,152,15,119,9,0,0,14.39551872,4.811142212,3.379691162,-4.714112596
2021,Round32,Illinois,Drexel,1,16,-15,30.6122,1.6183,118.957,107.143,88.3445,105.525,70.7135,64.2271,0.0,0.0,0.0,0.0,0.0,0.0,3,146,2,113,12,0,1,12.8775115,3.753354579,9.662428775,-2.872237038
2021,Round32,Drexel,Illinois,16,1,15,1.6183,30.6122,107.143,118.957,105.525,88.3445,64.2271,70.7135,0.0,0.0,0.0,0.0,0.0,0.0,146,3,113,2,0,12,0,3.753354579,12.8775115,-2.872237038,9.662428775
2021,Round16,Loyola Chicago,Georgia Tech,8,9,-1,23.7539,18.5494,110.416,113.332,86.6625,94.783,64.1938,67.7637,0.0,0.0,0.0,0.0,0.0,0.0,9,32,8,22,2,3,1,8.370254012,7.624089817,11.05283366,6.039838793
2021,Round16,Georgia Tech,Loyola Chicago,9,8,1,18.5494,23.7539,113.332,110.416,94.783,86.6625,67.7637,64.1938,0.0,0.0,0.0,0.0,0.0,0.0,32,9,22,8,3,2,0,7.624089817,8.370254012,6.039838793,11.05283366
2021,Round8,Oregon St.,Tennessee,12,5,7,10.1728,21.0624,109.326,108.804,99.1533,87.7414,65.3971,67.3118,0.0,0.0,0.0,0.0,0.0,0.0,85,21,36,40,5,6,1,4.892265703,5.90487331,1.508799754,10.6827753
2021,Round8,Tennessee,Oregon St.,5,12,-7,21.0624,10.1728,108.804,109.326,87.7414,99.1533,67.3118,65.3971,0.0,0.0,0.0,0.0,0.0,0.0,21,85,40,36,6,5,0,5.90487331,4.892265703,10.6827753,1.508799754
2021,Round32,Oklahoma St.,Liberty,4,13,-9,18.7671,8.37002,110.059,110.143,91.2923,101.773,71.9524,63.1252,0.0,0.0,0.0,0.0,0.0,0.0,30,97,11,57,10,0,1,6.511631158,6.025074485,9.137595665,0.457230141
2021,Round32,Liberty,Oklahoma St.,13,4,9,8.37002,18.7671,110.143,110.059,101.773,91.2923,63.1252,71.9524,0.0,0.0,0.0,0.0,0.0,0.0,97,30,57,11,0,10,0,6.025074485,6.511631158,0.457230141,9.137595665
2021,Round16,Syracuse,San Diego St.,11,6,5,16.2268,21.296,113.82,110.835,97.5937,89.5391,69.2068,66.0736,0.0,0.0,0.0,0.0,0.0,0.0,41,20,44,7,1,1,1,8.707867651,6.51398544,4.863194164,8.726498889
2021,Round16,San Diego St.,Syracuse,6,11,-5,21.296,16.2268,110.835,113.82,89.5391,97.5937,66.0736,69.2068,0.0,0.0,0.0,0.0,0.0,0.0,20,41,7,44,1,1,0,6.51398544,8.707867651,8.726498889,4.863194164
2021,Round32,West Virginia,Morehead St.,3,14,-11,20.3206,3.89559,116.128,100.165,95.8073,96.2694,69.6016,65.5948,0.0,0.0,0.0,0.0,0.0,0.0,27,128,31,43,7,0,1,10.36418028,-3.103681803,6.5068962,3.898267876
2021,Round32,Morehead St.,West Virginia,14,3,11,3.89559,20.3206,100.165,116.128,96.2694,95.8073,65.5948,69.6016,0.0,0.0,0.0,0.0,0.0,0.0,128,27,43,31,0,7,0,-3.103681803,10.36418028,3.898267876,6.5068962
2021,Round32,Rutgers,Clemson,10,7,3,18.1428,16.1652,108.651,106.87,90.5084,90.7046,67.7741,64.2422,0.0,0.0,0.0,0.0,0.0,0.0,34,42,62,41,4,3,1,3.069281386,2.885075167,9.581098575,9.004933835
2021,Round32,Clemson,Rutgers,7,10,-3,16.1652,18.1428,106.87,108.651,90.7046,90.5084,64.2422,67.7741,0.0,0.0,0.0,0.0,0.0,0.0,42,34,41,62,3,4,0,2.885075167,3.069281386,9.004933835,9.581098575
2021,E8,Houston,Cleveland St.,2,15,-13,28.8202,1.37289,118.922,100.852,90.1017,99.4794,64.9246,66.3028,0.0,0.0,0.0,0.0,0.0,0.0,6,151,5,92,2,1,1,13.99504885,-4.550485869,10.69099301,0.984209231
2021,E8,Cleveland St.,Houston,15,2,13,1.37289,28.8202,100.852,118.922,99.4794,90.1017,66.3028,64.9246,0.0,0.0,0.0,0.0,0.0,0.0,151,6,92,5,1,2,0,-4.550485869,13.99504885,0.984209231,10.69099301
2021,R32,Gonzaga,Oklahoma,1,8,-7,36.6241,16.6439,126.111,111.427,89.4872,94.7836,74.7701,67.689,0.0,0.0,0.0,0.0,0.0,0.0,1,39,1,67,8,5,1,18.90526102,6.973576184,8.901277707,6.697279242
2021,R32,Oklahoma,Gonzaga,8,1,7,16.6439,36.6241,111.427,126.111,94.7836,89.4872,67.689,74.7701,0.0,0.0,0.0,0.0,0.0,0.0,39,1,67,1,5,8,0,6.973576184,18.90526102,6.697279242,8.901277707
2021,Round16,Creighton,Ohio,5,13,-8,21.3051,11.1142,114.87,113.002,93.5652,101.888,69.0627,69.3203,0.0,0.0,0.0,0.0,0.0,0.0,19,78,21,58,7,0,1,10.89874237,7.10828687,7.258315968,-0.240318127
2021,Round16,Ohio,Creighton,13,5,8,11.1142,21.3051,113.002,114.87,101.888,93.5652,69.3203,69.0627,0.0,0.0,0.0,0.0,0.0,0.0,78,19,58,21,0,7,0,7.10828687,10.89874237,-0.240318127,7.258315968
2021,Round8,Southern California,Kansas,6,3,3,22.2245,21.0313,112.883,109.615,90.6583,88.5839,67.2898,68.2629,0.0,0.0,0.0,0.0,0.0,0.0,14,22,1500,19,0,7,1,,7.03660264,,11.5595396
2021,Round8,Kansas,Southern California,3,6,-3,21.0313,22.2245,109.615,112.883,88.5839,90.6583,68.2629,67.2898,0.0,0.0,0.0,0.0,0.0,0.0,22,14,19,1500,7,0,0,,7.03660264,,11.5595396
2021,Round16,Oregon,Iowa,7,2,5,17.6799,28.9031,114.453,123.496,96.7728,94.5925,67.2355,69.9829,0.0,0.0,0.0,0.0,0.0,0.0,36,5,13,10,2,8,1,10.70100712,17.32049853,4.650992086,5.031683042
2021,Round16,Iowa,Oregon,2,7,-5,28.9031,17.6799,123.496,114.453,94.5925,96.7728,69.9829,67.2355,0.0,0.0,0.0,0.0,0.0,0.0,5,36,10,13,8,2,0,17.32049853,10.70100712,5.031683042,4.650992086
2021,Round8,Michigan,LSU,1,8,-7,30.7915,19.5899,119.434,119.771,88.6425,100.181,66.8217,70.7574,0.0,0.0,0.0,0.0,0.0,0.0,2,29,6,25,8,5,1,13.48545106,13.58087492,9.400261649,2.31272396
2021,Round8,LSU,Michigan,8,1,7,19.5899,30.7915,119.771,119.434,100.181,88.6425,70.7574,66.8217,0.0,0.0,0.0,0.0,0.0,0.0,29,2,25,6,5,8,0,13.58087492,13.48545106,2.31272396,9.400261649
2021,Round16,Florida St.,Colorado,4,5,-1,22.0698,21.6816,116.442,114.417,94.3726,92.7358,70.5582,66.3585,0.0,0.0,0.0,0.0,0.0,0.0,15,17,26,14,3,3,1,10.86879366,9.890170536,6.948998363,7.336677127
2021,Round16,Colorado,Florida St.,5,4,1,21.6816,22.0698,114.417,116.442,92.7358,94.3726,66.3585,70.5582,0.0,0.0,0.0,0.0,0.0,0.0,17,15,14,26,3,3,0,9.890170536,10.86879366,7.336677127,6.948998363
2021,E8,UCLA,Abilene Christian,11,14,-3,15.9175,10.1273,113.403,103.047,97.4859,92.9196,64.6928,69.9524,0.0,0.0,0.0,0.0,0.0,0.0,44,86,39,56,2,0,1,9.05896465,0.420667998,4.26293726,6.472897923
2021,E8,Abilene Christian,UCLA,14,11,3,10.1273,15.9175,103.047,113.403,92.9196,97.4859,69.9524,64.6928,0.0,0.0,0.0,0.0,0.0,0.0,86,44,56,39,0,2,0,0.420667998,9.05896465,6.472897923,4.26293726
2021,Round16,Alabama,Maryland,2,10,-8,24.9876,18.7175,111.722,110.916,86.734,92.1984,73.9267,65.3286,0.0,0.0,0.0,0.0,0.0,0.0,8,31,4,68,8,4,1,7.330155588,6.737317876,12.36879168,5.78320342
