Year,Team,InTournament,TeamNo,Seed,NET_RPI,ELO,Q1_W,Q2_W,Q1_PLUS_Q2_W,TR_RANK,TR_RATING,SOS_RANK,LUCK_RANK,CONSISTENCY_RANK,O_RATE,D_RATE,RELATIVE_RATING,TRUE_TEMPO,KenPomRank,AdjEM,AdjO,AdjD,AdjT,Luck,SOS,NCSOS
2019,East Tennessee St.,False,,,,,,,,,,,,,,,,,69.0,9.83097,109.13,99.2994,66.9183,0.0,0.0,0.0
2019,Columbia,False,,,,,,,,,,,,,,,,,211.0,-4.4811,101.77,106.251,67.437,0.0,0.0,0.0
2019,Seton Hall,True,757.0,10.0,57.0,49.0,7.0,7.0,14.0,51.0,10.2,37.0,57.0,49.0,3.717791263,7.902169215,11.61996048,72.0065489,55.0,12.9072,109.303,96.3961,68.9235,0.0,0.0,0.0
2019,Green Bay,False,,,,,,,,,,,,,,,,,206.0,-3.62416,102.833,106.457,73.5063,0.0,0.0,0.0
2019,UCLA,False,,,,,,,,,,,,,,,,,110.0,5.88337,108.419,102.535,72.3673,0.0,0.0,0.0
2019,Arizona,False,,,,,,,,,,,,,,,,,99.0,6.85927,104.95,98.0905,66.5684,0.0,0.0,0.0
2019,Marist,False,,,,,,,,,,,,,,,,,274.0,-9.50558,100.034,109.54,64.3489,0.0,0.0,0.0
2019,South Alabama,False,,,,,,,,,,,,,,,,,212.0,-4.48961,102.98,107.47,66.194,0.0,0.0,0.0
2019,Loyola Chicago,False,,,,,,,,,,,,,,,,,133.0,4.14911,104.181,100.032,62.3185,0.0,0.0,0.0
2019,Ball St.,False,,,,,,,,,,,,,,,,,134.0,4.08197,102.291,98.209,70.1499,0.0,0.0,0.0
2019,Texas St.,False,,,,,,,,,,,,,,,,,126.0,4.367,102.046,97.6794,65.0052,0.0,0.0,0.0
2019,Arkansas,False,,,,,,,,,,,,,,,,,57.0,12.3368,109.548,97.2113,70.1964,0.0,0.0,0.0
2019,Virginia,True,745.0,1.0,1.0,1.0,12.0,4.0,16.0,3.0,24.0,3.0,51.0,90.0,15.56470093,14.57687651,30.14157743,62.19971155,1.0,35.6552,123.571,87.9163,59.2665,0.0,0.0,0.0
2019,Wichita St.,False,,,,,,,,,,,,,,,,,93.0,7.4877,105.911,98.4236,67.7776,0.0,0.0,0.0
2019,Miami OH,False,,,,,,,,,,,,,,,,,149.0,1.779,104.688,102.909,66.169,0.0,0.0,0.0
2019,Buffalo,True,801.0,6.0,15.0,6.0,2.0,5.0,7.0,25.0,14.3,89.0,43.0,166.0,11.08574639,7.721940274,18.80768666,75.46765612,22.0,20.337,114.89,94.5531,73.7602,0.0,0.0,0.0
2019,Rider,False,,,,,,,,,,,,,,,,,215.0,-4.51028,101.257,105.767,73.771,0.0,0.0,0.0
2019,Loyola Marymount,False,,,,,,,,,,,,,,,,,138.0,3.41867,103.569,100.15,62.7031,0.0,0.0,0.0
2019,Lehigh,False,,,,,,,,,,,,,,,,,169.0,-0.785117,108.594,109.379,71.412,0.0,0.0,0.0
2019,Rice,False,,,,,,,,,,,,,,,,,247.0,-7.48342,102.845,110.328,69.9961,0.0,0.0,0.0
2019,Lamar,False,,,,,,,,,,,,,,,,,216.0,-4.56954,103.06,107.629,68.1336,0.0,0.0,0.0
2019,Louisiana Monroe,False,,,,,,,,,,,,,,,,,140.0,3.11415,112.344,109.23,66.2694,0.0,0.0,0.0
2019,Michigan,True,779.0,2.0,9.0,14.0,9.0,10.0,19.0,6.0,19.7,10.0,70.0,269.0,8.882028982,14.53915279,23.42118177,67.09203313,5.0,29.4352,115.516,86.081,64.4257,0.0,0.0,0.0
2019,Gonzaga,True,792.0,1.0,2.0,7.0,4.0,6.0,10.0,2.0,24.6,29.0,227.0,267.0,19.78964131,12.94779896,32.73744027,72.9071937,2.0,32.7887,125.125,92.336,69.7687,0.0,0.0,0.0
2019,Western Kentucky,False,,,,,,,,,,,,,,,,,116.0,5.27172,104.857,99.5857,67.5919,0.0,0.0,0.0
2019,High Point,False,,,,,,,,,,,,,,,,,228.0,-5.5176,99.1309,104.648,63.5399,0.0,0.0,0.0
2019,Austin Peay,False,,,,,,,,,,,,,,,,,135.0,3.90139,110.619,106.718,68.8562,0.0,0.0,0.0
2019,Abilene Christian,True,807.0,15.0,154.0,94.0,0.0,0.0,0.0,164.0,0.1,316.0,17.0,20.0,-1.803071928,1.287173874,-0.515898054,68.19472392,145.0,2.08626,103.625,101.539,66.0042,0.0,0.0,0.0
2019,Eastern Washington,False,,,,,,,,,,,,,,,,,237.0,-6.57322,100.902,107.476,67.6217,0.0,0.0,0.0
2019,Towson,False,,,,,,,,,,,,,,,,,288.0,-10.4831,100.056,110.539,63.3624,0.0,0.0,0.0
2019,Georgia St.,True,793.0,14.0,121.0,54.0,1.0,3.0,4.0,116.0,4.3,107.0,5.0,80.0,4.220278022,1.137997382,5.358275405,71.70300913,111.0,5.59737,107.886,102.289,69.8602,0.0,0.0,0.0
2019,St. Francis NY,False,,,,,,,,,,,,,,,,,273.0,-9.49161,95.7217,105.213,68.2721,0.0,0.0,0.0
2019,Quinnipiac,False,,,,,,,,,,,,,,,,,233.0,-5.97503,104.362,110.337,66.6853,0.0,0.0,0.0
2019,The Citadel,False,,,,,,,,,,,,,,,,,249.0,-7.5908,106.573,114.164,73.5135,0.0,0.0,0.0
2019,UTSA,False,,,,,,,,,,,,,,,,,151.0,1.65626,105.703,104.047,71.9533,0.0,0.0,0.0
2019,UAB,False,,,,,,,,,,,,,,,,,148.0,1.83645,106.362,104.525,64.9071,0.0,0.0,0.0
2019,Eastern Illinois,False,,,,,,,,,,,,,,,,,307.0,-12.2367,99.5136,111.75,66.7539,0.0,0.0,0.0
2019,Bucknell,False,,,,,,,,,,,,,,,,,147.0,1.87905,105.456,103.577,70.4915,0.0,0.0,0.0
2019,Elon,False,,,,,,,,,,,,,,,,,305.0,-12.1135,98.8974,111.011,67.8251,0.0,0.0,0.0
2019,Maryland Eastern Shore,False,,,,,,,,,,,,,,,,,353.0,-29.6974,85.0877,114.785,62.9297,0.0,0.0,0.0
2019,Mississippi St.,True,775.0,5.0,19.0,34.0,8.0,4.0,12.0,21.0,14.8,25.0,139.0,37.0,12.17801672,6.493280298,18.67129702,69.61894315,21.0,20.6776,117.395,96.7173,67.4194,0.0,0.0,0.0
2019,Santa Clara,False,,,,,,,,,,,,,,,,,185.0,-1.85043,101.79,103.64,66.1489,0.0,0.0,0.0
2019,Princeton,False,,,,,,,,,,,,,,,,,175.0,-1.00396,98.658,99.662,67.4584,0.0,0.0,0.0
2021,NJIT,False,,,,,,,,,,,,,,,,,296.0,-11.7234,94.1472,105.871,68.542,0.0,0.0,0.0
2021,St. Joseph's,False,,,,,,,,,,,,,,,,,197.0,-3.24409,101.394,104.638,72.3153,0.0,0.0,0.0
2021,Hampton,False,,,,,,,,,,,,,,,,,325.0,-15.2462,94.9446,110.191,70.7193,0.0,0.0,0.0
2021,Hofstra,False,,,,,,,,,,,,,,,,,188.0,-1.98779,105.896,107.884,68.3524,0.0,0.0,0.0
2021,Minnesota,False,,,,,,,,,,,,,,,,,58.0,13.9536,108.676,94.7229,70.2486,0.0,0.0,0.0
2021,Cornell,False,,,,,,,,,,,,,,,,,215.0,-4.76066,101.404,106.165,67.1275,0.0,0.0,0.0
2021,Niagara,False,,,,,,,,,,,,,,,,,249.0,-7.48488,99.7296,107.214,64.7964,0.0,0.0,0.0
2021,Penn,False,,,,,,,,,,,,,,,,,213.0,-4.69666,100.268,104.965,69.4685,0.0,0.0,0.0
2021,Fairleigh Dickinson,False,,,,,,,,,,,,,,,,,290.0,-11.3569,101.063,112.42,70.9838,0.0,0.0,0.0
2021,Illinois Chicago,False,,,,,,,,,,,,,,,,,279.0,-10.4873,93.4525,103.94,68.4633,0.0,0.0,0.0
2021,Jackson St.,False,,,,,,,,,,,,,,,,,272.0,-10.0791,87.7513,97.8304,68.7417,0.0,0.0,0.0
2021,Wisconsin,True,808.0,9.0,26.0,55.0,5.0,5.0,10.0,20.0,15.9,5.0,270.0,103.0,5.930285257,9.422197807,15.35248306,66.76325345,10.0,22.6545,112.522,89.8672,64.9341,0.0,0.0,0.0
2021,Sacred Heart,False,,,,,,,,,,,,,,,,,317.0,-14.1945,98.5759,112.77,66.5356,0.0,0.0,0.0
2021,San Diego,False,,,,,,,,,,,,,,,,,204.0,-3.97788,96.8859,100.864,70.4715,0.0,0.0,0.0
2021,Kent St.,False,,,,,,,,,,,,,,,,,106.0,7.41109,106.036,98.6252,70.0418,0.0,0.0,0.0
2021,Air Force,False,,,,,,,,,,,,,,,,,329.0,-16.0021,94.4641,110.466,63.1058,0.0,0.0,0.0
2021,North Carolina Central,False,,,,,,,,,,,,,,,,,327.0,-15.8501,93.2571,109.107,66.2725,0.0,0.0,0.0
2021,UMBC,False,,,,,,,,,,,,,,,,,166.0,0.318785,100.719,100.4,67.8865,0.0,0.0,0.0
2021,Nicholls St.,False,,,,,,,,,,,,,,,,,201.0,-3.8511,99.9346,103.786,71.8668,0.0,0.0,0.0
2021,Idaho St.,False,,,,,,,,,,,,,,,,,268.0,-9.75845,92.9688,102.727,64.5159,0.0,0.0,0.0
2021,Tulane,False,,,,,,,,,,,,,,,,,149.0,1.38778,99.1716,97.7838,67.6215,0.0,0.0,0.0
2021,Louisiana,False,,,,,,,,,,,,,,,,,206.0,-4.09762,100.12,104.218,71.2585,0.0,0.0,0.0
2021,Nebraska Omaha,False,,,,,,,,,,,,,,,,,312.0,-13.3659,93.7833,107.149,70.9988,0.0,0.0,0.0
2021,Southern California,True,817.0,6.0,19.0,12.0,3.0,6.0,9.0,21.0,15.9,51.0,130.0,237.0,7.658282777,9.473595887,17.13187866,69.09184724,14.0,22.2245,112.883,90.6583,67.2898,0.0,0.0,0.0
2021,Grambling St.,False,,,,,,,,,,,,,,,,,323.0,-14.9941,91.5223,106.516,70.0774,0.0,0.0,0.0
2021,Presbyterian,False,,,,,,,,,,,,,,,,,324.0,-15.0601,90.6609,105.721,66.0418,0.0,0.0,0.0
2021,Southern Illinois,False,,,,,,,,,,,,,,,,,193.0,-2.83778,99.8282,102.666,66.4638,0.0,0.0,0.0
2021,Xavier,False,,,,,,,,,,,,,,,,,61.0,13.2908,110.683,97.3924,68.2155,0.0,0.0,0.0
2021,Furman,False,,,,,,,,,,,,,,,,,92.0,8.9319,109.777,100.845,67.9431,0.0,0.0,0.0
2021,Kansas,True,849.0,3.0,11.0,19.0,7.0,2.0,9.0,10.0,17.1,9.0,90.0,199.0,7.03660264,11.5595396,18.59614224,70.07802857,22.0,21.0313,109.615,88.5839,68.2629,0.0,0.0,0.0
2021,Louisiana Tech,False,,,,,,,,,,,,,,,,,82.0,10.3437,103.402,93.0587,69.4319,0.0,0.0,0.0
2021,Manhattan,False,,,,,,,,,,,,,,,,,315.0,-13.9449,89.4831,103.428,67.3424,0.0,0.0,0.0
2021,Wright St.,False,,,,,,,,,,,,,,,,,66.0,12.7736,108.634,95.8604,71.3919,0.0,0.0,0.0
2021,Northeastern,False,,,,,,,,,,,,,,,,,164.0,0.403385,98.6152,98.2119,67.2978,0.0,0.0,0.0
2021,Georgia Southern,False,,,,,,,,,,,,,,,,,270.0,-9.78546,93.9047,103.69,67.011,0.0,0.0,0.0
2021,Long Beach St.,False,,,,,,,,,,,,,,,,,252.0,-8.03406,97.0017,105.036,74.0597,0.0,0.0,0.0
2021,SIU Edwardsville,False,,,,,,,,,,,,,,,,,320.0,-14.4641,92.648,107.112,68.525,0.0,0.0,0.0
2021,La Salle,False,,,,,,,,,,,,,,,,,194.0,-2.96568,102.065,105.03,68.8432,0.0,0.0,0.0
2021,Denver,False,,,,,,,,,,,,,,,,,343.0,-19.519,93.3716,112.891,71.183,0.0,0.0,0.0
2021,Boston,False,,,,,,,,,,,,,,,,,143.0,1.80552,104.974,103.169,71.1204,0.0,0.0,0.0
2021,Cal St. Fullerton,False,,,,,,,,,,,,,,,,,259.0,-8.87941,100.98,109.859,72.061,0.0,0.0,0.0
2021,Lipscomb,False,,,,,,,,,,,,,,,,,242.0,-7.10655,100.473,107.58,66.3837,0.0,0.0,0.0
2021,San Diego St.,True,827.0,6.0,18.0,7.0,1.0,7.0,8.0,26.0,14.5,89.0,68.0,85.0,6.51398544,8.726498889,15.24048433,67.33637128,20.0,21.296,110.835,89.5391,66.0736,0.0,0.0,0.0
2021,Samford,False,,,,,,,,,,,,,,,,,262.0,-9.24078,96.4123,105.653,72.9872,0.0,0.0,0.0
2021,Texas A&M,False,,,,,,,,,,,,,,,,,134.0,2.89371,101.69,98.7964,64.6398,0.0,0.0,0.0
2021,George Mason,False,,,,,,,,,,,,,,,,,131.0,3.55891,101.292,97.7328,68.399,0.0,0.0,0.0
2021,Fresno St.,False,,,,,,,,,,,,,,,,,187.0,-1.8792,99.8941,101.773,66.0541,0.0,0.0,0.0
2021,Northern Colorado,False,,,,,,,,,,,,,,,,,247.0,-7.34207,98.2474,105.589,68.1452,0.0,0.0,0.0
2021,Cincinnati,False,,,,,,,,,,,,,,,,,116.0,5.72803,103.269,97.5408,70.9835,0.0,0.0,0.0
2021,Vermont,False,,,,,,,,,,,,,,,,,130.0,3.61807,105.495,101.877,66.6864,0.0,0.0,0.0
2021,Vanderbilt,False,,,,,,,,,,,,,,,,,96.0,8.56973,108.906,100.336,68.9556,0.0,0.0,0.0
2021,Morgan St.,False,,,,,,,,,,,,,,,,,221.0,-5.12074,99.816,104.937,72.1947,0.0,0.0,0.0
2021,LIU,False,,,,,,,,,,,,,,,,,263.0,-9.24683,93.7719,103.019,74.0078,0.0,0.0,0.0
2021,North Carolina A&T,False,,,,,,,,,,,,,,,,,285.0,-10.9156,95.3742,106.29,70.909,0.0,0.0,0.0
2021,Siena,False,,,,,,,,,,,,,,,,,186.0,-1.79334,99.7014,101.495,66.501,0.0,0.0,0.0
2021,Utah St.,True,816.0,11.0,39.0,34.0,2.0,2.0,4.0,45.0,12.1,95.0,280.0,244.0,2.274124673,10.14914107,12.42326574,70.15675076,40.0,16.51,105.729,89.2192,68.8615,0.0,0.0,0.0
2021,Radford,False,,,,,,,,,,,,,,,,,235.0,-6.69126,97.6936,104.385,63.7509,0.0,0.0,0.0
2021,Southern,False,,,,,,,,,,,,,,,,,311.0,-13.3088,91.0491,104.358,70.9108,0.0,0.0,0.0
2021,Tennessee Martin,False,,,,,,,,,,,,,,,,,347.0,-20.6895,92.2856,112.975,67.6942,0.0,0.0,0.0
2021,Coppin St.,False,,,,,,,,,,,,,,,,,287.0,-11.084,90.8887,101.973,77.1134,0.0,0.0,0.0
2021,St. Peter's,False,,,,,,,,,,,,,,,,,220.0,-5.02327,90.5,95.5233,66.9921,0.0,0.0,0.0
2021,Stetson,False,,,,,,,,,,,,,,,,,248.0,-7.35137,100.996,108.347,68.7398,0.0,0.0,0.0
2021,Incarnate Word,False,,,,,,,,,,,,,,,,,342.0,-19.2861,93.1757,112.462,64.9417,0.0,0.0,0.0
2021,St. John's,False,,,,,,,,,,,,,,,,,67.0,12.7185,111.232,98.5137,73.642,0.0,0.0,0.0
2021,Dartmouth,False,,,,,,,,,,,,,,,,,276.0,-10.2617,94.8932,105.155,66.8705,0.0,0.0,0.0
2021,Mount St. Mary's,False,840.0,16.0,158.0,184.0,0.0,1.0,1.0,218.0,-4.2,281.0,191.0,179.0,-5.661143116,-0.280140949,-5.941284065,63.53830136,219.0,-5.0102,95.4181,100.428,62.172,0.0,0.0,0.0
2021,VMI,False,,,,,,,,,,,,,,,,,148.0,1.47901,107.837,106.358,70.2126,0.0,0.0,0.0
2021,Wofford,False,,,,,,,,,,,,,,,,,124.0,4.63789,106.344,101.706,66.1789,0.0,0.0,0.0
2021,Delaware St.,False,,,,,,,,,,,,,,,,,350.0,-23.9573,90.839,114.796,73.6156,0.0,0.0,0.0
2021,Indiana,False,,,,,,,,,,,,,,,,,46.0,15.812,109.345,93.5331,66.1684,0.0,0.0,0.0
2021,Florida Gulf Coast,False,,,,,,,,,,,,,,,,,288.0,-11.1906,93.1394,104.33,70.9377,0.0,0.0,0.0
2021,Harvard,False,,,,,,,,,,,,,,,,,180.0,-0.873661,101.907,102.781,68.3795,0.0,0.0,0.0
2021,Pittsburgh,False,,,,,,,,,,,,,,,,,89.0,9.16038,108.109,98.9491,68.5672,0.0,0.0,0.0
2021,Marquette,False,,,,,,,,,,,,,,,,,80.0,10.7573,107.558,96.8003,67.7183,0.0,0.0,0.0
2021,UC San Diego,False,,,,,,,,,,,,,,,,,241.0,-7.05564,101.177,108.233,70.0459,0.0,0.0,0.0
2021,Jacksonville St.,False,,,,,,,,,,,,,,,,,159.0,0.780385,104.978,104.197,66.1265,0.0,0.0,0.0
2021,Villanova,True,814.0,5.0,16.0,27.0,5.0,4.0,9.0,8.0,17.9,28.0,248.0,233.0,12.30270687,6.217743887,18.52045076,66.71536761,12.0,22.6184,118.602,95.984,65.0666,0.0,0.0,0.0
2021,New Mexico St.,False,,,,,,,,,,,,,,,,,160.0,0.678536,103.612,102.934,64.9615,0.0,0.0,0.0
2021,Old Dominion,False,,,,,,,,,,,,,,,,,150.0,1.38667,101.069,99.6819,67.722,0.0,0.0,0.0
2021,Richmond,False,,,,,,,,,,,,,,,,,65.0,12.7946,110.659,97.8641,68.9034,0.0,0.0,0.0
2021,Lafayette,False,,,,,,,,,,,,,,,,,257.0,-8.44417,103.062,111.506,68.9422,0.0,0.0,0.0
2021,Drexel,True,862.0,16.0,135.0,113.0,0.0,0.0,0.0,152.0,0.8,180.0,168.0,23.0,3.753354579,-2.872237038,0.881117541,66.52475669,146.0,1.6183,107.143,105.525,64.2271,0.0,0.0,0.0
2021,Appalachian St.,False,873.0,16.0,210.0,168.0,0.0,0.0,0.0,183.0,-1.6,211.0,112.0,226.0,-2.543678514,-0.475890795,-3.019569309,67.56043412,209.0,-4.33805,99.3998,103.738,65.6825,0.0,0.0,0.0
2021,Wyoming,False,,,,,,,,,,,,,,,,,163.0,0.407159,109.187,108.779,69.3139,0.0,0.0,0.0
2021,Pepperdine,False,,,,,,,,,,,,,,,,,112.0,6.52345,107.248,100.725,71.4146,0.0,0.0,0.0
2021,LSU,True,846.0,8.0,28.0,25.0,5.0,3.0,8.0,25.0,14.7,29.0,160.0,318.0,13.58087492,2.31272396,15.89359888,71.81064784,29.0,19.5899,119.771,100.181,70.7574,0.0,0.0,0.0
2021,South Carolina St.,False,,,,,,,,,,,,,,,,,353.0,-24.9612,87.0196,111.981,71.9612,0.0,0.0,0.0
2021,Middle Tennessee,False,,,,,,,,,,,,,,,,,306.0,-12.5981,91.1436,103.742,69.5379,0.0,0.0,0.0
2021,Weber St.,False,,,,,,,,,,,,,,,,,127.0,3.9424,106.995,103.053,72.162,0.0,0.0,0.0
2021,Georgetown,True,858.0,12.0,64.0,50.0,3.0,5.0,8.0,61.0,9.7,27.0,78.0,168.0,3.51935358,6.90719731,10.42655089,71.54631677,55.0,14.0569,107.693,93.636,69.6374,0.0,0.0,0.0
2021,North Carolina,True,838.0,8.0,32.0,32.0,3.0,8.0,11.0,24.0,14.9,19.0,174.0,221.0,7.786437219,10.19864418,17.9850814,72.92189092,28.0,20.0876,110.111,90.0231,71.8271,0.0,0.0,0.0
2021,Liberty,True,848.0,13.0,86.0,57.0,0.0,1.0,1.0,109.0,4.5,226.0,104.0,108.0,6.025074485,0.457230141,6.482304626,65.24439643,97.0,8.37002,110.143,101.773,63.1252,0.0,0.0,0.0
2021,Southern Utah,False,,,,,,,,,,,,,,,,,141.0,2.03061,107.88,105.85,70.1881,0.0,0.0,0.0
2021,Fordham,False,,,,,,,,,,,,,,,,,300.0,-12.1166,86.5875,98.7042,64.05,0.0,0.0,0.0
2021,Morehead St.,True,841.0,14.0,122.0,43.0,0.0,1.0,1.0,162.0,0.1,182.0,2.0,193.0,-3.103681803,3.898267876,0.794586073,67.44460248,128.0,3.89559,100.165,96.2694,65.5948,0.0,0.0,0.0
2021,Chattanooga,False,,,,,,,,,,,,,,,,,156.0,0.968511,102.946,101.977,66.7146,0.0,0.0,0.0
2021,Oakland,False,,,,,,,,,,,,,,,,,207.0,-4.2297,104.217,108.447,69.9565,0.0,0.0,0.0
2021,Kennesaw St.,False,,,,,,,,,,,,,,,,,336.0,-17.9305,87.2903,105.221,69.6755,0.0,0.0,0.0
2021,Youngstown St.,False,,,,,,,,,,,,,,,,,232.0,-6.28963,102.543,108.832,67.9236,0.0,0.0,0.0
2021,Cleveland St.,True,868.0,15.0,160.0,92.0,1.0,0.0,1.0,187.0,-2.0,191.0,1.0,100.0,-4.550485869,0.984209231,-3.566276638,68.63188462,151.0,1.37289,100.852,99.4794,66.3028,0.0,0.0,0.0
2021,Purdue Fort Wayne,False,,,,,,,,,,,,,,,,,271.0,-9.90677,100.698,110.604,69.8618,0.0,0.0,0.0
2021,UC Irvine,False,,,,,,,,,,,,,,,,,109.0,6.66902,100.516,93.8467,67.6685,0.0,0.0,0.0
2021,UNLV,False,,,,,,,,,,,,,,,,,169.0,0.0103281,103.986,103.976,66.3554,0.0,0.0,0.0
2021,Campbell,False,,,,,,,,,,,,,,,,,208.0,-4.27002,102.947,107.217,64.2288,0.0,0.0,0.0
2021,Mercer,False,,,,,,,,,,,,,,,,,129.0,3.7362,106.203,102.467,68.0215,0.0,0.0,0.0
2021,Portland St.,False,,,,,,,,,,,,,,,,,258.0,-8.53721,92.212,100.749,69.5716,0.0,0.0,0.0
2021,Washington,False,,,,,,,,,,,,,,,,,173.0,-0.248179,101.942,102.19,71.3204,0.0,0.0,0.0
2021,Longwood,False,,,,,,,,,,,,,,,,,238.0,-6.75151,98.0008,104.752,65.3282,0.0,0.0,0.0
2021,Howard,False,,,,,,,,,,,,,,,,,314.0,-13.6049,98.2544,111.859,69.9445,0.0,0.0,0.0
2021,BYU,True,870.0,6.0,20.0,17.0,3.0,5.0,8.0,30.0,13.9,62.0,56.0,74.0,7.624048156,7.037235688,14.66128384,70.11104752,24.0,20.9462,113.107,92.1612,67.9796,0.0,0.0,0.0
2021,Tulsa,False,,,,,,,,,,,,,,,,,125.0,4.51969,102.184,97.6645,65.8059,0.0,0.0,0.0
2021,Robert Morris,False,,,,,,,,,,,,,,,,,294.0,-11.5447,98.3465,109.891,67.5473,0.0,0.0,0.0
2021,Dayton,False,,,,,,,,,,,,,,,,,79.0,10.8259,108.417,97.591,66.2096,0.0,0.0,0.0
2021,Notre Dame,False,,,,,,,,,,,,,,,,,81.0,10.7053,113.863,103.158,67.4977,0.0,0.0,0.0
2021,Portland,False,,,,,,,,,,,,,,,,,328.0,-15.9777,96.1303,112.108,71.3779,0.0,0.0,0.0
2021,Northern Illinois,False,,,,,,,,,,,,,,,,,335.0,-17.0092,93.5639,110.573,65.6722,0.0,0.0,0.0
2021,Syracuse,True,825.0,11.0,40.0,44.0,1.0,6.0,7.0,42.0,12.3,50.0,135.0,301.0,8.707867651,4.863194164,13.57106181,70.63231262,41.0,16.2268,113.82,97.5937,69.2068,0.0,0.0,0.0
2021,Miami FL,False,,,,,,,,,,,,,,,,,132.0,3.487,102.111,98.6242,68.0699,0.0,0.0,0.0
2021,Jacksonville,False,,,,,,,,,,,,,,,,,301.0,-12.1974,93.1841,105.382,67.931,0.0,0.0,0.0
2021,Cal Baptist,False,,,,,,,,,,,,,,,,,243.0,-7.17681,103.757,110.934,70.833,0.0,0.0,0.0
2021,Northern Kentucky,False,,,,,,,,,,,,,,,,,195.0,-3.16757,104.178,107.345,64.9806,0.0,0.0,0.0
2021,New Mexico,False,,,,,,,,,,,,,,,,,289.0,-11.3273,91.6628,102.99,68.0607,0.0,0.0,0.0
2021,Chicago St.,False,,,,,,,,,,,,,,,,,356.0,-29.398,88.2708,117.669,67.7559,0.0,0.0,0.0
2021,Northern Iowa,False,,,,,,,,,,,,,,,,,161.0,0.495499,103.236,102.741,69.1248,0.0,0.0,0.0
2021,Providence,False,,,,,,,,,,,,,,,,,76.0,11.2542,107.425,96.1711,66.5536,0.0,0.0,0.0
2021,Utah,False,,,,,,,,,,,,,,,,,72.0,11.6836,110.509,98.8252,67.9379,0.0,0.0,0.0
2021,American,False,,,,,,,,,,,,,,,,,261.0,-9.11268,96.5962,105.709,67.7644,0.0,0.0,0.0
2021,Texas A&M Corpus Chris,False,,,,,,,,,,,,,,,,,345.0,-19.6965,89.0481,108.745,69.8856,0.0,0.0,0.0
2021,Western Illinois,False,,,,,,,,,,,,,,,,,304.0,-12.3452,97.3226,109.668,71.7936,0.0,0.0,0.0
2021,Detroit,False,,,,,,,,,,,,,,,,,147.0,1.56574,109.703,108.137,67.4349,0.0,0.0,0.0
2021,Missouri,True,842.0,9.0,47.0,45.0,7.0,2.0,9.0,51.0,11.4,26.0,13.0,214.0,5.450825356,5.521568258,10.97239361,70.03669849,51.0,15.15,110.248,95.0983,68.7329,0.0,0.0,0.0
2021,Davidson,False,,,,,,,,,,,,,,,,,57.0,13.9813,114.217,100.236,62.8759,0.0,0.0,0.0
2021,Illinois,True,852.0,1.0,3.0,2.0,12.0,5.0,17.0,3.0,21.7,1.0,119.0,282.0,12.8775115,9.662428775,22.53994028,71.65398663,3.0,30.6122,118.957,88.3445,70.7135,0.0,0.0,0.0
2021,UC Riverside,False,,,,,,,,,,,,,,,,,111.0,6.61934,102.768,96.1483,66.9807,0.0,0.0,0.0
2021,Tennessee St.,False,,,,,,,,,,,,,,,,,318.0,-14.2535,90.2802,104.534,71.4702,0.0,0.0,0.0
2021,Kentucky,False,,,,,,,,,,,,,,,,,49.0,15.2302,108.18,92.9496,68.3789,0.0,0.0,0.0
2021,Bowling Green,False,,,,,,,,,,,,,,,,,121.0,5.17672,107.193,102.016,70.4258,0.0,0.0,0.0
2021,Florida A&M,False,,,,,,,,,,,,,,,,,280.0,-10.5941,90.2201,100.814,68.6837,0.0,0.0,0.0
2021,Maryland,True,845.0,10.0,35.0,68.0,4.0,3.0,7.0,37.0,12.6,21.0,194.0,119.0,6.737317876,5.78320342,12.5205213,66.21218038,31.0,18.7175,110.916,92.1984,65.3286,0.0,0.0,0.0
2021,St. Bonaventure,True,826.0,9.0,27.0,20.0,4.0,3.0,7.0,36.0,13.0,80.0,72.0,88.0,7.611412846,7.842750816,15.45416366,66.2340164,25.0,20.8204,111.309,90.4885,65.1595,0.0,0.0,0.0
2021,Albany,False,,,,,,,,,,,,,,,,,234.0,-6.50325,97.296,103.799,69.895,0.0,0.0,0.0
2021,Stony Brook,False,,,,,,,,,,,,,,,,,230.0,-6.19526,94.7316,100.927,66.7497,0.0,0.0,0.0
2021,Pacific,False,,,,,,,,,,,,,,,,,123.0,4.88921,103.15,98.2605,67.2587,0.0,0.0,0.0
2021,Western Michigan,False,,,,,,,,,,,,,,,,,267.0,-9.45528,95.0851,104.54,66.2695,0.0,0.0,0.0
2021,North Dakota St.,False,,,,,,,,,,,,,,,,,144.0,1.7467,102.923,101.177,64.904,0.0,0.0,0.0
2021,Butler,False,,,,,,,,,,,,,,,,,115.0,5.92072,102.766,96.8449,64.8811,0.0,0.0,0.0
2021,Loyola MD,False,,,,,,,,,,,,,,,,,210.0,-4.33853,96.9588,101.297,68.7173,0.0,0.0,0.0
2021,Eastern Michigan,False,,,,,,,,,,,,,,,,,278.0,-10.4828,97.337,107.82,68.3841,0.0,0.0,0.0
2021,Oregon St.,True,830.0,12.0,91.0,36.0,5.0,2.0,7.0,79.0,7.8,71.0,17.0,304.0,4.892265703,1.508799754,6.401065457,67.29455149,85.0,10.1728,109.326,99.1533,65.3971,0.0,0.0,0.0
2021,Hawaii,False,,,,,,,,,,,,,,,,,196.0,-3.24377,100.954,104.198,67.1551,0.0,0.0,0.0
2021,Utah Valley,False,,,,,,,,,,,,,,,,,211.0,-4.54948,100.035,104.585,70.5242,0.0,0.0,0.0
